label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
B,0.33477964997291565,0.8795210123062134,3.061975917262316e-07,0.3927278220653534,0.8483331203460693,-0.021873876452445984,0.42932024598121643,0.7787266373634338,-0.025496605783700943,0.42217278480529785,0.7162935137748718,-0.028276309370994568,0.38592422008514404,0.7088362574577332,-0.030597010627388954,0.4102931320667267,0.6677061915397644,0.0014788409462198615,0.4205065369606018,0.5943921804428101,-0.007050040178000927,0.42094191908836365,0.5477817058563232,-0.02023337595164776,0.4196817874908447,0.5035999417304993,-0.032063182443380356,0.37686774134635925,0.6490960717201233,0.0005682446644641459,0.3853823244571686,0.5631396770477295,-0.006499669514596462,0.3888457715511322,0.5061874389648438,-0.019911028444767,0.3895600438117981,0.4548691511154175,-0.03117939457297325,0.3453732430934906,0.6523339748382568,-0.004414966329932213,0.34790682792663574,0.5701673626899719,-0.013484714552760124,0.3504636585712433,0.5170468091964722,-0.026507791131734848,0.349993497133255,0.4710811972618103,-0.03619147837162018,0.3138372302055359,0.671485424041748,-0.012368140742182732,0.3159148097038269,0.6031796932220459,-0.020691663026809692,0.31855475902557373,0.5584108829498291,-0.02677997015416622,0.32061704993247986,0.516913115978241,-0.03211653232574463
B,0.21189862489700317,0.8400844931602478,3.711179203946813e-07,0.2716394066810608,0.8030041456222534,-0.024898940697312355,0.30948406457901,0.7237859964370728,-0.02837654948234558,0.29570725560188293,0.6535672545433044,-0.030464930459856987,0.25092586874961853,0.6499298810958862,-0.031382739543914795,0.28726115822792053,0.6118437051773071,0.005398817826062441,0.29595687985420227,0.5348001718521118,-0.0009160231566056609,0.2950441837310791,0.4853881299495697,-0.013406500220298767,0.2933308780193329,0.4387437701225281,-0.025214148685336113,0.2524818181991577,0.5950149893760681,0.00597915705293417,0.2598828673362732,0.5057733058929443,0.002102258848026395,0.2648804485797882,0.4462514817714691,-0.009655200876295567,0.2675764560699463,0.3935953378677368,-0.02027812972664833,0.2199137806892395,0.6001954078674316,0.0016492526046931744,0.22086337208747864,0.5162836313247681,-0.00522822979837656,0.2253992259502411,0.4620375633239746,-0.017280714586377144,0.22667641937732697,0.4171018600463867,-0.02659292332828045,0.18717442452907562,0.6201418042182922,-0.006307327188551426,0.18755100667476654,0.550118088722229,-0.013003909960389137,0.1908555030822754,0.5044949054718018,-0.018326779827475548,0.1937989592552185,0.4634278416633606,-0.023447951301932335
B,0.3934813439846039,0.7090136408805847,2.6663653329705994e-07,0.45246660709381104,0.6819286346435547,-0.01435804646462202,0.48906272649765015,0.6090965867042542,-0.011965228244662285,0.48976239562034607,0.5484209656715393,-0.009881870821118355,0.4556505084037781,0.5470929741859436,-0.007359189447015524,0.4707454741001129,0.5152492523193359,0.01202893815934658,0.48353415727615356,0.44885337352752686,0.008516483008861542,0.4860597252845764,0.405025452375412,-0.0008915849030017853,0.4864364564418793,0.3650488257408142,-0.010331197641789913,0.44207608699798584,0.4964815676212311,0.009312768466770649,0.45375487208366394,0.4173821806907654,0.006514839828014374,0.46139389276504517,0.3650311231613159,-0.003267224645242095,0.4658282399177551,0.3197092115879059,-0.011974422261118889,0.4128105640411377,0.4965238869190216,0.002802212256938219,0.4198456406593323,0.42000406980514526,-0.003005659207701683,0.4270252287387848,0.37113308906555176,-0.013884005136787891,0.4305945336818695,0.32911044359207153,-0.022379325702786446,0.3821762800216675,0.5101615190505981,-0.006195545196533203,0.38651904463768005,0.447152316570282,-0.012010680511593819,0.3914090096950531,0.4062386751174927,-0.017038682475686073,0.3959489166736603,0.3680940270423889,-0.02210845611989498
B,0.24298331141471863,0.9396948218345642,2.2310067038233683e-07,0.28904134035110474,0.9064832925796509,-0.014738773927092552,0.3172541856765747,0.8388427495956421,-0.014975344762206078,0.30727818608283997,0.7827304601669312,-0.014995433390140533,0.2739267945289612,0.7809091210365295,-0.014639785513281822,0.29420799016952515,0.7539411783218384,0.0065858019515872,0.2990330159664154,0.6926957964897156,0.0017398112686350942,0.29651644825935364,0.6536606550216675,-0.007660024333745241,0.29300007224082947,0.617621660232544,-0.016766173765063286,0.26668986678123474,0.7436918020248413,0.004535146988928318,0.2694309651851654,0.6730731725692749,0.0006476665148511529,0.2712067663669586,0.62628173828125,-0.00892815925180912,0.27103903889656067,0.5858311057090759,-0.017432456836104393,0.24155333638191223,0.749803364276886,-0.0008907377487048507,0.23989513516426086,0.680743932723999,-0.007341987919062376,0.24112607538700104,0.6356298327445984,-0.017237825319170952,0.24007324874401093,0.5974006652832031,-0.024958495050668716,0.21642816066741943,0.7681098580360413,-0.008600994944572449,0.21391548216342926,0.7111443281173706,-0.01509729865938425,0.21486249566078186,0.6742224097251892,-0.019926073029637337,0.2157992273569107,0.6404654383659363,-0.024464288726449013
B,0.3215217590332031,0.7935883402824402,2.8618453029594093e-07,0.380131334066391,0.7643636465072632,-0.015445793978869915,0.4164142310619354,0.6932764649391174,-0.012625407427549362,0.4180668592453003,0.6291623115539551,-0.010200164280831814,0.3881340026855469,0.6150766015052795,-0.0068361638113856316,0.39296117424964905,0.602478563785553,0.01826852560043335,0.4043402075767517,0.535364031791687,0.014906716533005238,0.40759405493736267,0.49444878101348877,0.005131108220666647,0.4099586606025696,0.45845115184783936,-0.003695541759952903,0.36636725068092346,0.5861902236938477,0.017579499632120132,0.3768066167831421,0.5071464776992798,0.0159330815076828,0.3833655118942261,0.45629993081092834,0.005293599795550108,0.3877362608909607,0.4135635793209076,-0.0037125905510038137,0.33971288800239563,0.5870793461799622,0.012357420288026333,0.34319373965263367,0.5117048025131226,0.007649910170584917,0.34749025106430054,0.4631887376308441,-0.004002118483185768,0.34919115900993347,0.42366182804107666,-0.012840727344155312,0.3114887475967407,0.6001369953155518,0.004492335952818394,0.31382468342781067,0.5380022525787354,5.4547803301829845e-05,0.3168655037879944,0.49838870763778687,-0.005239048507064581,0.3201202154159546,0.4613364040851593,-0.010335157625377178
B,0.9043169021606445,0.7825056910514832,3.396547754164203e-07,0.8442118167877197,0.7547248601913452,-0.018277950584888458,0.8009423017501831,0.6979900598526001,-0.026986058801412582,0.8028433322906494,0.6283129453659058,-0.03600522130727768,0.8369032740592957,0.5940975546836853,-0.044387489557266235,0.7892842888832092,0.5872344970703125,0.005002229940146208,0.7722260355949402,0.5171293616294861,-0.005897559225559235,0.765687882900238,0.4729825258255005,-0.022791489958763123,0.7602180242538452,0.4293995201587677,-0.038143791258335114,0.8191173672676086,0.5612012147903442,0.0001628151658223942,0.7987048625946045,0.47809600830078125,-0.006498266011476517,0.7878490090370178,0.4271133542060852,-0.02065352164208889,0.7742354869842529,0.37605586647987366,-0.0338091179728508,0.8514835238456726,0.5558527112007141,-0.009032107889652252,0.8347927331924438,0.47581857442855835,-0.0166771337389946,0.8232381343841553,0.42879563570022583,-0.02632671408355236,0.8109819293022156,0.3871535658836365,-0.03548486903309822,0.8903601765632629,0.5660457015037537,-0.02145276591181755,0.875434160232544,0.5025311708450317,-0.027468163520097733,0.8660333752632141,0.4633469581604004,-0.02993851527571678,0.8560308814048767,0.42791950702667236,-0.03367654234170914
B,0.8440968990325928,0.7617568373680115,2.912932757226372e-07,0.7852136492729187,0.7485551834106445,-0.01357254572212696,0.7348782420158386,0.6973718404769897,-0.01829260028898716,0.7202628254890442,0.6344808340072632,-0.024215972051024437,0.7440202236175537,0.5975067019462585,-0.02973775751888752,0.7138293981552124,0.5859677791595459,0.009432327002286911,0.6887038350105286,0.5210853815078735,-1.52913635247387e-05,0.676874041557312,0.4790245294570923,-0.015049070119857788,0.6670506000518799,0.4381592273712158,-0.02861080877482891,0.7385860681533813,0.5556976199150085,0.0031172847375273705,0.7104212641716003,0.4765075743198395,-0.0022692729253321886,0.6940779089927673,0.4281953275203705,-0.014227679930627346,0.6766729354858398,0.382399320602417,-0.025249313563108444,0.7692205905914307,0.5441537499427795,-0.007259724661707878,0.7440071702003479,0.46794700622558594,-0.013048655353486538,0.7278540134429932,0.42407405376434326,-0.02081209421157837,0.7120153307914734,0.3866836428642273,-0.02874063327908516,0.8070148229598999,0.5468688011169434,-0.020617052912712097,0.786158561706543,0.48715531826019287,-0.025230441242456436,0.772911787033081,0.451591432094574,-0.02679567039012909,0.7595712542533875,0.4201864004135132,-0.029819555580615997
B,0.8555647730827332,0.9600053429603577,2.757047070645058e-07,0.8075721859931946,0.9344053864479065,-0.015116755850613117,0.7763016223907471,0.8750011920928955,-0.019458580762147903,0.7741366624832153,0.8156216740608215,-0.024060813710093498,0.7880275249481201,0.7834852933883667,-0.027415946125984192,0.776475727558136,0.7956221699714661,0.009357328526675701,0.7644922733306885,0.7371087670326233,0.0017496990039944649,0.7616578340530396,0.700909435749054,-0.010139692574739456,0.7603092789649963,0.6661674380302429,-0.02013326995074749,0.8002325892448425,0.7788530588150024,0.007416763808578253,0.7878598570823669,0.7108453512191772,0.003635298926383257,0.7818372845649719,0.6691575646400452,-0.0055303191766142845,0.775344729423523,0.6298224329948425,-0.013545560650527477,0.8254939317703247,0.777732789516449,0.0014914358034729958,0.8153486251831055,0.7123267650604248,-0.002654904965311289,0.8087531924247742,0.6732068657875061,-0.007385358214378357,0.8019506931304932,0.6397087574005127,-0.012199840508401394,0.8536518216133118,0.7874395847320557,-0.007286630570888519,0.8450894951820374,0.736008882522583,-0.009552904404699802,0.8389814496040344,0.7042946219444275,-0.008947339840233326,0.8324057459831238,0.6759227514266968,-0.009707081131637096
B,0.8089225888252258,0.927829384803772,3.015578613485559e-07,0.7504444122314453,0.9060486555099487,-0.012371513992547989,0.7033500075340271,0.8371268510818481,-0.015296082943677902,0.7034501433372498,0.7695324420928955,-0.019749611616134644,0.7382823824882507,0.7500195503234863,-0.024016356095671654,0.6943491101264954,0.7270702719688416,0.01173018291592598,0.6774845719337463,0.661455512046814,0.004919578321278095,0.6698029041290283,0.6198242902755737,-0.008622261695563793,0.6627568006515503,0.5794216394424438,-0.021763281896710396,0.7205424308776855,0.7024649977684021,0.004625254776328802,0.7012771964073181,0.6205589771270752,0.002120599616318941,0.689826250076294,0.570223331451416,-0.007779975421726704,0.6762186288833618,0.5221787095069885,-0.017736487090587616,0.7504592537879944,0.6980481147766113,-0.00656135194003582,0.7351280450820923,0.6175785064697266,-0.009546230547130108,0.725647509098053,0.571968674659729,-0.01571475900709629,0.7152683734893799,0.5314531326293945,-0.022978322580456734,0.785382091999054,0.7081151604652405,-0.02099270559847355,0.7714353799819946,0.6446636915206909,-0.02273036539554596,0.7646582126617432,0.6062036752700806,-0.022510826587677002,0.7578802108764648,0.5709855556488037,-0.024844525381922722
B,0.7569597363471985,0.7521191239356995,3.470135254701745e-07,0.6955044865608215,0.7391775846481323,-0.016263125464320183,0.6414787173271179,0.6833594441413879,-0.023410111665725708,0.6388345956802368,0.6130142211914062,-0.031417399644851685,0.6752732396125793,0.5763717889785767,-0.03962886705994606,0.6302847266197205,0.5680170059204102,0.0020219229627400637,0.6080383658409119,0.49746912717819214,-0.010029282420873642,0.5971273183822632,0.4518331289291382,-0.0260514784604311,0.588412880897522,0.40771186351776123,-0.040625520050525665,0.6580453515052795,0.5380188822746277,-0.004622162785381079,0.6329918503761292,0.4534641206264496,-0.013347824104130268,0.6182145476341248,0.4008822739124298,-0.026995498687028885,0.6024729013442993,0.35122326016426086,-0.039217546582221985,0.6899569630622864,0.5288543105125427,-0.015363254584372044,0.668880045413971,0.4471127390861511,-0.0249562356621027,0.6560313701629639,0.3972908854484558,-0.035243432968854904,0.6428824663162231,0.35344550013542175,-0.044596217572689056,0.7270987629890442,0.5355034470558167,-0.02911500260233879,0.7102857232093811,0.47035571932792664,-0.03731470927596092,0.7003249526023865,0.4292093813419342,-0.041336219757795334,0.6902087926864624,0.39164018630981445,-0.04613414779305458
OI,0.375794380903244,0.7380287647247314,1.3759424177806068e-07,0.4224946200847626,0.6974357962608337,-0.0052061015740036964,0.44447460770606995,0.6297054290771484,0.00041484643588773906,0.4480407238006592,0.5751898288726807,0.003286524908617139,0.44426020979881287,0.5373576283454895,0.007152447942644358,0.42352208495140076,0.5849999785423279,0.02578485943377018,0.43574288487434387,0.537348210811615,0.01705508679151535,0.43976539373397827,0.5200369954109192,0.004913559649139643,0.4390421509742737,0.5141605138778687,-0.00161231670062989,0.3995567262172699,0.5778221487998962,0.02330649271607399,0.41107746958732605,0.5277631878852844,0.01588754914700985,0.4149065315723419,0.5090082883834839,0.003969636745750904,0.41642817854881287,0.5045616626739502,-0.0022996268235147,0.37606558203697205,0.5756419897079468,0.016783656552433968,0.38866230845451355,0.5270494222640991,0.008700143545866013,0.39738574624061584,0.5092930793762207,0.0025170184671878815,0.4037419855594635,0.5085957050323486,0.0010362807661294937,0.3527798354625702,0.5787699222564697,0.00878809206187725,0.370181679725647,0.5387827157974243,0.005063170567154884,0.3827655613422394,0.518064022064209,0.005191874224692583,0.39326536655426025,0.5115324258804321,0.006857526488602161
OI,0.7701528072357178,0.8975402116775513,8.744868296162167e-08,0.7127052545547485,0.8642969131469727,0.01644345372915268,0.6787114143371582,0.8043816089630127,0.029233211651444435,0.6568558216094971,0.7552969455718994,0.033935874700546265,0.6376674771308899,0.7196753025054932,0.038064051419496536,0.6861477494239807,0.7350425124168396,0.059822093695402145,0.6662768125534058,0.686073899269104,0.064315564930439,0.6446478366851807,0.670790433883667,0.05961572751402855,0.627884030342102,0.6594335436820984,0.056091658771038055,0.7022271156311035,0.7198653221130371,0.044900260865688324,0.6850354075431824,0.6637949347496033,0.04990760236978531,0.6647952795028687,0.6377283334732056,0.042870864272117615,0.649756669998169,0.6202875971794128,0.03836873918771744,0.7220041155815125,0.7099244594573975,0.026476724073290825,0.7118936777114868,0.6414699554443359,0.026692185550928116,0.7006767392158508,0.6006114482879639,0.022757692262530327,0.6927627921104431,0.5692441463470459,0.020314069464802742,0.7431953549385071,0.702902615070343,0.007845855318009853,0.7389296889305115,0.6335806846618652,0.006796274334192276,0.7318910360336304,0.5868772268295288,0.008173000067472458,0.7255924344062805,0.5453107953071594,0.009586614556610584
OI,0.7678878307342529,0.9044550657272339,-6.195030266553658e-08,0.709841251373291,0.8809276223182678,0.02186962217092514,0.6731873750686646,0.8326889872550964,0.036653198301792145,0.6494940519332886,0.7928901314735413,0.043159350752830505,0.6315174698829651,0.7591201663017273,0.04885959252715111,0.6827186942100525,0.7655621767044067,0.06243709474802017,0.6591922640800476,0.7166003584861755,0.07097356021404266,0.6399555802345276,0.6971120834350586,0.06937878578901291,0.6247056126594543,0.6830050349235535,0.06700625270605087,0.7003786563873291,0.7458555102348328,0.04624246060848236,0.6790275573730469,0.691396176815033,0.05533446744084358,0.6627364158630371,0.6659960746765137,0.048610202968120575,0.6503130793571472,0.6467025279998779,0.04242049157619476,0.720540463924408,0.7314803600311279,0.02759212628006935,0.7078696489334106,0.6684279441833496,0.03203803673386574,0.6959307789802551,0.6265045404434204,0.025847773998975754,0.6870464086532593,0.5954457521438599,0.019794825464487076,0.7410638332366943,0.7208895683288574,0.00967312790453434,0.7313609719276428,0.666555643081665,0.012495491653680801,0.7239723801612854,0.630468487739563,0.013402930460870266,0.7176198363304138,0.6012593507766724,0.012846258468925953
